their,prp$
risks,nns
of,in
losing,vbg
what,wp
for,in
many,jj
have,vbp
been,vbn
exceptionally,rb
good,jj
returns,nns
in,in
economic,jj
news,nn
had,vbd
little,jj
effect,nn
on,in
financial,jj
markets,nns
.,.
as,in
expected,vbn
",",","
a,dt
national,jj
purchasing,nn
managers,nns
',pos
report,nn
indicated,vbd
the,dt
nation,nn
's,pos
manufacturing,nn
sector,nn
continues,vbz
to,to
contract,vb
modestly,rb
.,.
the,dt
federal,nnp
reserve,nnp
's,pos
beige,nnp
book,nnp
",",","
a,dt
summary,nn
of,in
economic,jj
conditions,nns
across,in
the,dt
country,nn
",",","
indicated,vbd
that,in
the,dt
overall,jj
economy,nn
remains,vbz
in,in
a,dt
pattern,nn
of,in
sluggish,jj
growth,nn
.,.
in,in
major,jj
market,nn
activity,nn
:,:
stock,nn
prices,nns
rose,vbd
fractionally,rb
in,in
moderate,jj
trading,vbg
.,.
big,nnp
board,nnp
volume,nn
totaled,vbd
154.2,cd
million,cd
shares,nns
.,.
bond,nn
prices,nns
were,vbd
up,rb
.,.
the,dt
treasury,nnp
's,pos
benchmark,nn
30-year,jj
bond,nn
gained,vbd
about,rb
a,dt
quarter,nn
of,in
a,dt
point,nn
",",","
or,cc
$,$
2.50,cd
for,in
each,dt
$,$
"1,000",cd
of,in
face,nn
amount,nn
.,.
the,dt
yield,nn
fell,vbd
to,to
7.88,cd
%,nn
.,.
the,dt
dollar,nn
rose,vbd
.,.
in,in
late,jj
afternoon,nn
new,nnp
york,nnp
trading,vbg
the,dt
currency,nn
was,vbd
at,in
1.8500,cd
marks,nns
and,cc
143.80,cd
yen,nn
compared,vbn
with,in
1.8415,cd
marks,nns
and,cc
142.85,cd
yen,nn
.,.
mitsui,nnp
mining,nnp
&,cc
smelting,nnp
co.,nnp
posted,vbd
a,dt
62,cd
%,nn
rise,nn
in,in
pretax,jj
profit,nn
to,to
5.276,cd
billion,cd
yen,nn
(,(
$,$
36.9,cd
million,cd
),)
in,in
its,prp$
fiscal,jj
first,jj
half,nn
ended,vbd
sept.,jj
30,cd
compared,vbn
with,in
3.253,cd
billion,cd
yen,nn
a,dt
year,nn
earlier,rbr
.,.
net,jj
income,nn
more,rbr
than,in
tripled,vbd
to,to
4.898,cd
billion,cd
yen,nns
from,in
1.457,cd
billion,cd
yen,nns
a,dt
year,nn
earlier,jjr
.,.
eaton,nnp
corp.,nnp
said,vbd
it,prp
sold,vbd
its,prp$
pacific,nnp
sierra,nnp
research,nnp
corp.,nnp
unit,nn
to,to
a,dt
company,nn
formed,vbn
by,in
employees,nns
of,in
that,dt
unit,nn
.,.
terms,nns
were,vbd
n't,rb
disclosed,vbn
.,.
pacific,nnp
sierra,nnp
",",","
based,vbn
in,in
los,nnp
angeles,nnp
",",","
has,vbz
about,rb
200,cd
employees,nns
and,cc
supplies,vbz
professional,jj
services,nns
and,cc
advanced,jj
products,nns
to,to
industry,nn
.,.
eaton,nnp
is,vbz
an,dt
automotive,jj
parts,nns
",",","
controls,nns
and,cc
aerospace,nn
electronics,nns
concern,nn
.,.
investor,nnp
harold,nnp
simmons,nnp
and,cc
nl,nnp
industries,nnp
inc.,nnp
offered,vbd
to,to
acquire,vb
georgia,nnp
gulf,nnp
corp.,nnp
for,in
$,$
50,cd
a,dt
share,nn
",",","
or,cc
about,rb
$,$
1.1,cd
billion,cd
",",","
stepping,vbg
up,rp
the,dt
pressure,nn
on,in
the,dt
commodity,nn
chemicals,nns
concern,nn
.,.
the,dt
offer,nn
follows,vbz
an,dt
earlier,jjr
proposal,nn
by,in
nl,nnp
and,cc
mr.,nnp
simmons,nnp
to,to
help,vb
georgia,nnp
gulf,nnp
restructure,nn
or,cc
go,vb
private,jj
in,in
a,dt
transaction,nn
that,wdt
would,md
pay,vb
shareholders,nns
$,$
55,cd
a,dt
share,nn
.,.
georgia,nnp
gulf,nnp
rebuffed,vbd
that,dt
offer,nn
in,in
september,nnp
and,cc
said,vbd
it,prp
would,md
study,vb
other,jj
alternatives,nns
.,.
however,rb
",",","
it,prp
has,vbz
n't,rb
yet,rb
made,vbd
any,dt
proposals,nns
to,to
shareholders,nns
.,.
late,rb
yesterday,nn
",",","
georgia,nnp
gulf,nnp
said,vbd
it,prp
reviewed,vbd
the,dt
nl,nnp
proposal,nn
as,rb
well,rb
as,in
interests,nns
from,in
``,``
third,jj
parties,nns
'',''
regarding,vbg
business,nn
combinations,nns
.,.
georgia,nnp
gulf,nnp
said,vbd
it,prp
has,vbz
n't,rb
eliminated,vbn
any,dt
alternatives,nns
and,cc
that,in
``,``
discussions,nns
are,vbp
being,vbg
held,vbn
with,in
interested,jj
parties,nns
",",","
and,cc
work,nn
is,vbz
also,rb
continuing,vbg
on,in
other,jj
various,jj
transactions,nns
.,.
'',''
it,prp
did,vbd
n't,rb
elaborate,vb
.,.
analysts,nns
saw,vbd
the,dt
latest,jjs
offer,nn
as,rb
proof,jj
that,in
mr.,nnp
simmons,nnp
",",","
an,dt
aggressive,jj
and,cc
persistent,jj
investor,nn
",",","
wo,md
n't,rb
leave,vb
georgia,nnp
gulf,nnp
alone,rb
until,in
some,dt
kind,nn
of,in
transaction,nn
is,vbz
completed,vbn
.,.
``,``
he,prp
has,vbz
clamped,vbn
on,in
their,prp$
ankle,nn
like,in
a,dt
pit,nn
bull,nn
",",","
'',''
says,vbz
paul,nnp
leming,nnp
",",","
a,dt
vice,nn
president,nn
with,in
morgan,nnp
stanley,nnp
&,cc
co,nnp
.,.
``,``
he,prp
appears,vbz
to,to
be,vb
in,in
it,prp
for,in
the,dt
long,jj
haul,nn
.,.
'',''
mr.,nnp
simmons,nnp
and,cc
nl,nnp
already,rb
own,vb
a,dt
9.9,cd
%,nn
stake,nn
in,in
georgia,nnp
gulf,nnp
.,.
mr.,nnp
simmons,nnp
owns,vbz
88,cd
%,nn
of,in
valhi,nnp
inc.,nnp
",",","
which,wdt
in,in
turn,nn
owns,vbz
two-thirds,nns
of,in
nl,nnp
.,.
nl,nnp
is,vbz
officially,rb
making,vbg
the,dt
offer,nn
.,.
mr.,nnp
leming,nnp
was,vbd
n't,rb
surprised,vbn
by,in
the,dt
lower,jjr
price,nn
cited,vbn
by,in
nl,nnp
",",","
saying,vbg
he,prp
believes,vbz
that,in
$,$
55,cd
a,dt
share,nn
is,vbz
``,``
the,dt
most,jjs
you,prp
can,md
pay,vb
for,in
georgia,nnp
gulf,nnp
before,in
it,prp
becomes,vbz
a,dt
bad,jj
acquisition,nn
.,.
'',''
georgia,nnp
gulf,nnp
stock,nn
rose,vbd
$,$
1.75,cd
a,dt
share,nn
yesterday,nn
to,to
close,vb
at,in
$,$
51.25,cd
a,dt
share,nn
",",","
while,in
nl,nnp
shares,nns
closed,vbd
unchanged,jj
at,in
$,$
22.75,cd
and,cc
valhi,nnp
rose,vbd
62.5,cd
cents,nns
to,to
$,$
15,cd
",",","
all,dt
in,in
new,nnp
york,nnp
stock,nnp
exchange,nnp
composite,jj
trading,vbg
.,.
j.,nnp
landis,nnp
martin,nnp
",",","
nl,nnp
president,nn
and,cc
chief,jj
executive,nn
officer,nn
",",","
said,vbd
nl,nnp
and,cc
mr.,nnp
simmons,nnp
cut,vbd
the,dt
price,nn
they,prp
were,vbd
proposing,vbg
for,in
georgia,nnp
gulf,nnp
because,in
they,prp
initially,rb
planned,vbd
a,dt
transaction,nn
that,wdt
included,vbd
about,rb
$,$
250,cd
million,cd
in,in
equity,nn
and,cc
a,dt
substantial,jj
amount,nn
of,in
high-yield,jj
subordinated,vbn
debt,nn
.,.
however,rb
",",","
the,dt
junk-bond,jj
market,nn
has,vbz
collapsed,vbn
in,in
recent,jj
weeks,nns
",",","
lessening,vbg
the,dt
likelihood,nn
that,in
such,jj
a,dt
transaction,nn
would,md
succeed,vb
.,.
now,rb
",",","
he,prp
said,vbd
",",","
the,dt
group,nn
plans,vbz
to,to
put,vb
in,rp
``,``
several,jj
hundred,cd
million,cd
'',''
dollars,nns
in,in
equity,nn
and,cc
finance,vb
the,dt
remainder,nn
with,in
bank,nn
debt,nn
.,.
he,prp
also,rb
said,vbd
that,in
the,dt
group,nn
reduced,vbd
its,prp$
offer,nn
because,in
it,prp
was,vbd
n't,rb
allowed,vbn
to,to
see,vb
georgia,nnp
gulf,nnp
's,pos
confidential,jj
financial,jj
information,nn
without,in
agreeing,vbg
that,in
it,prp
would,md
n't,rb
make,vb
an,dt
offer,nn
unless,in
it,prp
had,vbd
georgia,nnp
gulf,nnp
's,pos
consent,nn
.,.
in,in
a,dt
letter,nn
to,to
georgia,nnp
gulf,nnp
president,nnp
jerry,nnp
r.,nnp
satrum,nnp
",",","
mr.,nnp
martin,nnp
asked,vbd
georgia,nnp
gulf,nnp
to,to
answer,vb
its,prp$
offer,nn
by,in
tuesday,nnp
.,.
it,prp
was,vbd
n't,rb
clear,jj
how,wrb
nl,nnp
and,cc
mr.,nnp
simmons,nnp
would,md
respond,vb
if,in
georgia,nnp
gulf,nnp
spurns,vbz
them,prp
again,rb
.,.
mr.,nnp
martin,nnp
said,vbd
they,prp
have,vbp
n't,rb
yet,rb
decided,vbn
what,wp
their,prp$
next,jj
move,nn
would,md
be,vb
",",","
but,cc
he,prp
did,vbd
n't,rb
rule,nn
out,rp
the,dt
possibility,nn
of,in
a,dt
consent,nn
solicitation,nn
aimed,vbn
at,in
replacing,vbg
georgia,nnp
gulf,nnp
's,pos
board,nn
.,.
in,in
other,jj
transactions,nns
",",","
mr.,nnp
simmons,nnp
has,vbz
followed,vbn
friendly,jj
offers,nns
with,in
a,dt
hostile,nn
tender,nn
offer,nn
.,.
although,in
georgia,nnp
gulf,nnp
has,vbz
n't,rb
been,vbn
eager,jj
to,to
negotiate,vb
with,in
mr.,nnp
simmons,nnp
and,cc
nl,nnp
",",","
a,dt
specialty,nn
chemicals,nns
concern,nn
",",","
the,dt
group,nn
apparently,rb
believes,vbz
the,dt
company,nn
's,pos
management,nn
is,vbz
interested,vbn
in,in
some,dt
kind,nn
of,in
transaction,nn
.,.
the,dt
management,nn
group,nn
owns,vbz
about,rb
18,cd
%,nn
of,in
the,dt
stock,nn
",",","
most,jjs
purchased,vbn
at,in
nominal,jj
prices,nns
",",","
and,cc
would,md
stand,vb
to,to
gain,vb
millions,nns
of,in
dollars,nns
if,in
the,dt
company,nn
were,vbd
sold,vbn
.,.
in,in
the,dt
third,jj
quarter,nn
",",","
georgia,nnp
gulf,nnp
earned,vbd
$,$
46.1,cd
million,cd
",",","
or,cc
$,$
1.85,cd
a,dt
share,nn
",",","
down,rb
from,in
$,$
53,cd
million,cd
",",","
or,cc
$,$
1.85,cd
a,dt
share,nn
on,in
fewer,jjr
shares,nns
outstanding,jj
.,.
sales,nns
fell,vbd
to,to
$,$
251.2,cd
million,cd
from,in
$,$
278.7,cd
million,cd
.,.
a,dt
licensing,nn
company,nn
representing,vbg
the,dt
university,nnp
of,in
pennsylvania,nnp
added,vbd
johnson,nnp
&,cc
johnson,nnp
to,to
its,prp$
lawsuit,nn
challenging,vbg
a,dt
university,nn
faculty,nn
member,nn
over,in
rights,nns
to,to
retin-a,nnp
acne,nn
medicine,nn
.,.
university,nnp
patents,nnp
inc.,nnp
",",","
based,vbn
in,in
westport,nnp
",",","
conn.,nnp
",",","
said,vbd
it,prp
seeks,vbz
johnson,nnp
&,cc
johnson,nnp
's,pos
profits,nns
from,in
sales,nns
of,in
retin-a,nnp
",",","
estimated,vbn
at,in
$,$
50,cd
million,cd
",",","
a,dt
similar,jj
amount,nn
of,in
punitive,jj
damages,nns
and,cc
the,dt
right,nn
to,to
license,vb
retin-a,nnp
elsewhere,rb
.,.
in,in
may,nnp
",",","
university,nnp
patents,nnp
filed,vbd
a,dt
suit,nn
in,in
federal,jj
court,nn
in,in
philadelphia,nnp
against,in
albert,nnp
m.,nnp
kligman,nnp
",",","
a,dt
researcher,nn
and,cc
professor,nn
at,in
the,dt
university,nnp
of,in
pennsylvania,nnp
school,nnp
of,in
medicine,nnp
who,wp
developed,vbd
retin-a,nnp
in,in
the,dt
1960s,cd
to,to
combat,vb
acne,nn
.,.
dr.,nnp
kligman,nnp
patented,vbd
the,dt
medicine,nn
while,in
employed,vbn
by,in
the,dt
university,nnp
",",","
but,cc
later,jj
licensed,vbd
the,dt
retin-a,nnp
to,to
a,dt
division,nn
of,in
johnson,nnp
&,cc
johnson,nnp
.,.
in,in
new,nnp
brunswick,nnp
",",","
n.j.,nnp
",",","
a,dt
johnson,nnp
&,cc
johnson,nnp
spokesman,nn
declined,vbd
comment,nn
.,.
criticism,nnp
in,in
the,dt
u.s.,nnp
over,in
recent,jj
japanese,jj
acquisitions,nns
is,vbz
looming,vbg
ever,rb
larger,jjr
in,in
the,dt
two,cd
countries,nns
',pos
relations,nns
.,.
officials,nns
from,in
both,dt
nations,nns
say,vbp
the,dt
u.s.,nnp
public,nn
's,pos
skittishness,nn
about,in
japanese,jj
investment,nn
could,md
color,vb
a,dt
second,jj
round,nn
of,in
bilateral,jj
economic,jj
talks,nns
scheduled,vbn
for,in
next,jj
week,nn
in,in
washington,nnp
.,.
not,rb
that,in
washington,nnp
and,cc
tokyo,nnp
disagree,vbp
on,in
the,dt
japanese,jj
acquisitions,nns
;,:
indeed,rb
",",","
each,dt
has,vbz
come,vbn
out,rp
in,in
favor,nn
of,in
unfettered,jj
investment,nn
in,in
the,dt
u.s,nnp
.,.
where,wrb
they,prp
disagree,vbp
is,vbz
on,in
the,dt
subject,nn
of,in
u.s.,nnp
direct,jj
investment,nn
in,in
japan,nnp
.,.
the,dt
u.s.,nnp
wants,vbz
the,dt
removal,nn
of,in
what,wp
it,prp
perceives,vbz
as,in
barriers,nns
to,to
investment,nn
;,:
japan,nnp
denies,vbz
there,ex
are,vbp
real,jj
barriers,nns
.,.
the,dt
heated,jj
talk,nn
stirred,vbd
up,rp
by,in
recent,jj
japanese,jj
investments,nns
in,in
the,dt
u.s.,nnp
is,vbz
focusing,vbg
attention,nn
on,in
the,dt
differences,nns
in,in
investment,nn
climate,nn
",",","
even,rb
though,in
it,prp
's,vbz
only,rb
one,cd
of,in
many,jj
subjects,nns
to,to
be,vb
covered,vbn
in,in
the,dt
bilateral,jj
talks,nns
",",","
known,vbn
as,in
the,dt
structural,nnp
impediments,nnp
initiative,nnp
.,.
the,dt
japanese,nns
``,``
should,md
see,vb
this,dt
rhetoric,nn
as,in
a,dt
signal,nn
of,in
the,dt
need,nn
for,in
a,dt
change,nn
in,in
their,prp$
own,jj
economy,nn
",",","
'',''
says,vbz
charles,nnp
dallara,nnp
",",","
u.s.,nnp
assistant,nn
treasury,nnp
secretary,nn
",",","
who,wp
has,vbz
been,vbn
in,in
tokyo,nnp
this,dt
week,nn
informally,rb
discussing,vbg
the,dt
impending,vbg
negotiations,nns
with,in
government,nn
and,cc
business,nn
leaders,nns
.,.
``,``
we,prp
have,vbp
a,dt
long,jj
history,nn
of,in
maintaining,vbg
an,dt
open,jj
direct-investment,jj
policy,nn
",",","
'',''
mr.,nnp
dallara,nnp
says,vbz
.,.
``,``
u.s.,nnp
investors,nns
should,md
have,vb
a,dt
greater,jjr
opportunity,nn
at,in
direct,jj
investment,nn
'',''
in,in
japan,nnp
.,.
the,dt
japanese,nnp
fret,nn
openly,rb
about,in
the,dt
u.s.,nnp
public,nn
's,pos
rancor,nn
.,.
one,cd
clear,jj
sign,nn
of,in
japan,nnp
's,pos
nervousness,nn
came,vbd
this,dt
week,nn
",",","
when,wrb
a,dt
spokesman,nn
for,in
japan,nnp
's,pos
foreign,nnp
ministry,nnp
devoted,vbd
nearly,rb
all,dt
of,in
a,dt
regular,jj
",",","
half-hour,jj
briefing,nn
for,in
foreign,jj
journalists,nns
to,to
the,dt
subject,nn
of,in
recent,jj
japanese,jj
investments,nns
in,in
the,dt
u.s,nnp
.,.
``,``
we,prp
believe,vbp
that,in
it,prp
is,vbz
vitally,rb
important,jj
for,in
those,dt
japanese,jj
business,nn
interests,nns
{,(
in,in
the,dt
u.s,nnp
.,.
},)
to,to
be,vb
more,rbr
aware,jj
of,in
the,dt
emotions,nns
and,cc
concerns,nns
of,in
the,dt
american,jj
people,nns
",",","
'',''
said,vbd
the,dt
spokesman,nn
",",","
taizo,nnp
watanabe,nnp
.,.
at,in
the,dt
same,jj
time,nn
",",","
though,rb
",",","
he,prp
chastised,vbd
the,dt
media,nn
for,in
paying,vbg
such,jj
close,jj
attention,nn
to,to
japanese,jj
investment,nn
when,wrb
other,jj
foreign,jj
countries,nns
",",","
notably,rb
britain,nnp
",",","
are,vbp
acquiring,vbg
more,jjr
american,jj
assets,nns
.,.
fears,nns
that,in
japanese,jj
investors,nns
are,vbp
buying,vbg
up,in
america,nnp
have,vbp
escalated,vbn
sharply,rb
in,in
the,dt
past,jj
several,jj
weeks,nns
",",","
with,in
sony,nnp
corp.,nnp
's,pos
purchase,nn
of,in
columbia,nnp
pictures,nnp
entertainment,nnp
inc.,nnp
from,in
coca-cola,nnp
co.,nnp
and,cc
mitsubishi,nnp
estate,nnp
co.,nnp
's,pos
acquisition,nn
of,in
a,dt
51,cd
%,nn
holding,nn
in,in
rockefeller,nnp
group,nnp
",",","
the,dt
owner,nn
of,in
some,dt
of,in
midtown,nn
manhattan,nnp
's,pos
most,rbs
exclusive,jj
real,jj
estate,nn
.,.
even,rb
before,in
those,dt
moves,nns
added,vbd
fuel,nn
",",","
the,dt
fires,nns
of,in
discontent,nn
had,vbd
been,vbn
well,rb
stoked,vbn
by,in
the,dt
highly,rb
publicized,vbn
experience,nn
in,in
japan,nnp
of,in
one,cd
u.s.,nnp
investor,nn
",",","
t.,nnp
boone,nnp
pickens,nnp
jr,nnp
.,.
the,dt
texas,nnp
oilman,nn
has,vbz
acquired,vbn
a,dt
26.2,cd
%,nn
stake,nn
valued,vbn
at,in
more,jjr
than,in
$,$
1.2,cd
billion,cd
in,in
an,dt
automotive-lighting,jj
company,nn
",",","
koito,nnp
manufacturing,nnp
co,nnp
.,.
but,cc
he,prp
has,vbz
failed,vbn
to,to
gain,vb
any,dt
influence,nn
at,in
the,dt
company,nn
.,.
koito,nnp
has,vbz
refused,vbn
to,to
grant,vb
mr.,nnp
pickens,nnp
seats,nns
on,in
its,prp$
board,nn
",",","
asserting,vbg
he,prp
is,vbz
a,dt
greenmailer,nn
trying,vbg
to,to
pressure,vb
koito,nnp
's,pos
other,jj
shareholders,nns
into,in
buying,vbg
him,prp
out,rp
at,in
a,dt
profit,nn
.,.
mr.,nnp
pickens,nnp
made,vbd
considerable,jj
political,jj
hay,nn
with,in
his,prp$
troubles,nns
in,in
japan,nnp
.,.
the,dt
senate,nnp
finance,nnp
committee,nnp
",",","
chaired,vbn
by,in
a,dt
fellow,jj
texan,nn
",",","
democratic,jj
sen.,nnp
lloyd,nnp
bentsen,nnp
",",","
last,jj
month,nn
urged,vbd
u.s.,nnp
trade,nnp
representative,nnp
carla,nnp
hills,nnp
to,to
use,vb
mr.,nnp
pickens,nnp
's,pos
experience,nn
in,in
talks,nns
with,in
tokyo,nnp
``,``
to,to
highlight,vb
this,dt
problem,nn
facing,vbg
americans,nns
who,wp
seek,vbp
access,nn
to,to
the,dt
japanese,jj
capital,nn
markets,nns
.,.
'',''
while,in
mr.,nnp
dallara,nnp
and,cc
japanese,nnp
officials,nns
say,vbp
the,dt
question,nn
of,in
investors,nns
',pos
access,nn
to,to
the,dt
u.s.,nnp
and,cc
japanese,jj
markets,nns
may,md
get,vb
a,dt
disproportionate,jj
share,nn
of,in
the,dt
public,nn
's,pos
attention,nn
",",","
a,dt
number,nn
of,in
other,jj
important,jj
economic,jj
issues,nns
will,md
be,vb
on,in
the,dt
table,nn
at,in
next,jj
week,nn
's,pos
talks,nns
.,.
among,in
them,prp
are,vbp
differences,nns
in,in
savings,nns
and,cc
investment,nn
rates,nns
",",","
corporate,jj
structures,nns
and,cc
management,nn
",",","
and,cc
government,nn
spending,nn
.,.
each,dt
side,nn
has,vbz
a,dt
litany,nn
of,in
recommendations,nns
for,in
the,dt
other,jj
.,.
the,dt
u.s.,nnp
says,vbz
it,prp
is,vbz
anxious,jj
for,in
results,nns
.,.
``,``
we,prp
feel,vbp
very,rb
strongly,rb
that,in
we,prp
really,rb
need,vbp
action,nn
across,in
the,dt
full,jj
range,nn
of,in
issues,nns
we,prp
've,vbp
identified,vbn
",",","
and,cc
we,prp
need,vbp
it,prp
by,in
next,jj
spring,nn
",",","
'',''
mr.,nnp
dallara,nnp
says,vbz
.,.
both,dt
sides,nns
have,vbp
agreed,vbn
that,in
the,dt
talks,nns
will,md
be,vb
most,rbs
successful,jj
if,in
negotiators,nns
start,vbp
by,in
focusing,vbg
on,in
the,dt
areas,nns
that,wdt
can,md
be,vb
most,rbs
easily,rb
changed,vbn
.,.
but,cc
they,prp
have,vbp
n't,rb
clarified,vbn
what,wp
those,dt
might,md
be,vb
.,.
after,in
the,dt
first,jj
set,nn
of,in
meetings,nns
two,cd
months,nns
ago,rb
",",","
some,dt
u.s.,nnp
officials,nns
complained,vbd
that,in
japan,nnp
had,vbd
n't,rb
come,vbn
up,rp
with,in
specific,jj
changes,nns
it,prp
was,vbd
prepared,vbn
to,to
make,vb
.,.
the,dt
japanese,nns
retort,nn
that,in
the,dt
first,jj
round,nn
was,vbd
too,rb
early,jj
to,to
make,vb
concessions,nns
.,.
``,``
just,rb
to,to
say,vb
the,dt
distribution,nn
system,nn
is,vbz
wrong,jj
does,vbz
n't,rb
mean,vb
anything,nn
",",","
'',''
says,vbz
a,dt
ministry,nnp
of,in
international,nnp
trade,nnp
and,cc
industry,nnp
official,nn
.,.
``,``
we,prp
need,vbp
to,to
clarify,vb
what,wp
exactly,rb
is,vbz
wrong,jj
with,in
it,prp
.,.
'',''
that,dt
process,nn
of,in
sorting,vbg
out,rp
specifics,nns
is,vbz
likely,jj
to,to
take,vb
time,nn
",",","
the,dt
japanese,nns
say,vbp
",",","
no,dt
matter,nn
how,wrb
badly,rb
the,dt
u.s.,nnp
wants,vbz
quick,jj
results,nns
.,.
for,in
instance,nn
",",","
at,in
the,dt
first,jj
meeting,nn
the,dt
two,cd
sides,nns
could,md
n't,rb
even,rb
agree,vb
on,in
basic,jj
data,nns
used,vbn
in,in
price,nn
discussions,nns
.,.
since,in
then,rb
",",","
a,dt
team,nn
of,in
about,rb
15,cd
miti,nnp
and,cc
u.s.,nnp
commerce,nnp
department,nnp
officials,nns
have,vbp
crossed,vbn
the,dt
globe,nn
gauging,vbg
consumer,nn
prices,nns
.,.
by,in
monday,nnp
",",","
they,prp
hope,vbp
to,to
have,vb
a,dt
sheaf,nn
of,in
documents,nns
both,dt
sides,nns
can,md
trust,vb
.,.
``,``
little,rb
by,in
little,rb
",",","
there,ex
is,vbz
progress,nn
",",","
'',''
says,vbz
the,dt
miti,nnp
official,nn
.,.
``,``
both,dt
sides,nns
are,vbp
taking,vbg
action,nn
.,.
'',''
elisabeth,nnp
rubinfien,nnp
contributed,vbd
to,to
this,dt
article,nn
.,.
while,in
worry,nn
grows,vbz
about,in
big,jj
japanese,jj
investments,nns
in,in
the,dt
u.s.,nnp
",",","
japan,nnp
's,pos
big,jj
trading,nn
companies,nns
are,vbp
rapidly,rb
increasing,vbg
their,prp$
stake,nn
in,in
america,nnp
's,pos
smaller,jjr
business,nn
.,.
for,in
japan,nnp
",",","
the,dt
controversial,jj
trend,nn
improves,vbz
access,nn
to,to
american,jj
markets,nns
and,cc
technology,nn
.,.
but,cc
for,in
small,jj
american,jj
companies,nns
",",","
it,prp
also,rb
provides,vbz
a,dt
growing,vbg
source,nn
of,in
capital,nn
and,cc
even,rb
marketing,nn
help,nn
.,.
take,vb
the,dt
deal,nn
with,in
candela,nnp
laser,nnp
corp.,nnp
",",","
a,dt
wayland,nnp
",",","
mass.,nnp
",",","
manufacturer,nn
of,in
high-tech,jj
medical,jj
devices,nns
",",","
which,wdt
three,cd
years,nns
ago,rb
set,vbp
its,prp$
sights,nns
on,in
japan,nnp
as,in
an,dt
export,nn
market,nn
.,.
partly,rb
to,to
help,vb
clear,vb
the,dt
myriad,jj
obstacles,nns
facing,vbg
any,dt
overseas,jj
company,nn
trying,vbg
to,to
penetrate,vb
japan,nnp
",",","
tiny,jj
candela,nnp
turned,vbd
to,to
mitsui,nnp
&,cc
co.,nnp
",",","
one,cd
of,in
japan,nnp
's,pos
largest,jjs
trading,vbg
companies,nns
",",","
for,in
investment,nn
.,.
in,in
a,dt
joint-venture,jj
deal,nn
",",","
mitsui,nnp
guided,vbd
candela,nnp
through,in
tokyo,nnp
's,pos
bureaucratic,jj
maze,nn
.,.
it,prp
eventually,rb
secured,vbd
ministry,nnp
of,in
health,nnp
import,nn
approval,nn
for,in
two,cd
candela,nnp
laser,nn
products,nns
--,:
one,cd
that,wdt
breaks,vbz
up,rp
kidney,nn
stones,nns
and,cc
another,dt
that,wdt
treats,vbz
skin,nn
lesions,nns
.,.
at,in
last,jj
count,nn
",",","
candela,nnp
had,vbd
sold,vbn
$,$
4,cd
million,cd
of,in
its,prp$
medical,jj
devices,nns
in,in
japan,nnp
.,.
the,dt
deal,nn
also,rb
gave,vbd
mitsui,nnp
access,nn
to,to
a,dt
high-tech,jj
medical,jj
product,nn
.,.
``,``
they,prp
view,vbp
this,dt
as,in
a,dt
growth,nn
area,nn
so,in
they,prp
went,vbd
about,in
it,prp
with,in
a,dt
systematic,jj
approach,nn
",",","
'',''
says,vbz
richard,nnp
olsen,nnp
",",","
a,dt
candela,nnp
vice,nn
president,nn
.,.
indeed,rb
",",","
for,in
many,jj
japanese,jj
trading,nn
companies,nns
",",","
the,dt
favorite,jj
u.s.,nnp
small,jj
business,nn
is,vbz
one,cd
whose,wp$
research,nn
and,cc
development,nn
can,md
be,vb
milked,vbn
for,in
future,jj
japanese,jj
use,nn
.,.
the,dt
japanese,jj
companies,nns
bankroll,vbp
many,jj
small,jj
u.s.,nnp
companies,nns
with,in
promising,jj
products,nns
or,cc
ideas,nns
",",","
frequently,rb
putting,vbg
their,prp$
money,nn
behind,in
projects,nns
that,in
commercial,jj
banks,nns
wo,md
n't,rb
touch,vb
.,.
japanese,jj
companies,nns
have,vbp
financed,vbn
small,jj
and,cc
medium-sized,jj
u.s.,nnp
firms,nns
for,in
years,nns
",",","
but,cc
in,in
recent,jj
months,nns
",",","
the,dt
pace,nn
has,vbz
taken,vbn
off,rp
.,.
in,in
the,dt
first,jj
half,nn
of,in
1989,cd
alone,rb
",",","
japanese,jj
corporations,nns
invested,vbd
$,$
214,cd
million,cd
in,in
minority,nn
positions,nns
in,in
u.s.,nnp
companies,nns
",",","
a,dt
61,cd
%,nn
rise,nn
from,in
the,dt
figure,nn
for,in
all,dt
of,in
1987,cd
",",","
reports,vbz
venture,nnp
economics,nnp
inc,nnp
.,.
the,dt
needham,nnp
",",","
mass.,nnp
",",","
concern,nn
tracks,vbz
investments,nns
in,in
new,jj
businesses,nns
.,.
in,in
addition,nn
",",","
of,in
course,nn
",",","
some,dt
of,in
the,dt
japanese,jj
investments,nns
involved,vbd
outright,jj
purchase,nn
of,in
small,jj
u.s.,nnp
firms,nns
.,.
heightened,jj
japanese,jj
interest,nn
in,in
american,jj
small,jj
business,nn
parallels,vbz
an,dt
acceleration,nn
of,in
investments,nns
giving,vbg
japanese,jj
companies,nns
control,nn
of,in
large,jj
",",","
highly,rb
visible,jj
u.s.,nnp
corporations,nns
",",","
such,jj
as,in
columbia,nnp
pictures,nnp
entertainment,nnp
inc,nnp
.,.
only,rb
this,dt
week,nn
",",","
it,prp
was,vbd
announced,vbn
that,in
mitsubishi,nnp
estate,nnp
co.,nnp
had,vbd
acquired,vbn
a,dt
51,cd
%,nn
stake,nn
in,in
rockefeller,nnp
group,nnp
",",","
which,wdt
owns,vbz
new,nnp
